,ticket_id,UID,currency,sales,quantity,date
450,202308220821245,d02d2682-40fa-5482-940a-327607e8779a788b7d7b-26ea-5e4e-a846-2a14188b475a,USD,400.0,4,2023-08-22
451,202308220102715,8a2ba5f0-12ad-544f-8423-4f494f856a0c8a2ba5f0-12ad-544f-8423-4f494f856a0c,USD,121.94,2,2023-08-22
452,202308220042311,8a2ba5f0-12ad-544f-8423-4f494f856a0c6a7d14e5-3f55-588e-b28f-b8c249d56e2a,USD,182.91,3,2023-08-22
453,202308220030709,8a2ba5f0-12ad-544f-8423-4f494f856a0cbf53f2b5-2a7f-5147-b76f-1cd95c7cbbda,USD,182.91,3,2023-08-22
454,202308220228584,eafe6f70-8af5-5ffe-b640-784a0cd0247b754a10a8-cce0-57a4-b6f9-e650aa499e28,USD,304.85,5,2023-08-22
455,202308220471874,6dac4344-4582-5401-98e6-1d0adaddad290355badf-bad9-512e-b059-0a40786bd2c1,USD,122.91,3,2023-08-22
456,202308220906873,d7cda947-0c96-597c-90d1-43569233e9ebd7cda947-0c96-597c-90d1-43569233e9eb,USD,107.94,2,2023-08-22
457,202308220186277,e92ad757-ddba-5a02-a5f0-a407ac031539e92ad757-ddba-5a02-a5f0-a407ac031539,USD,303.88,4,2023-08-22
458,202308220567283,e92ad757-ddba-5a02-a5f0-a407ac03153989b2c01c-0ecc-59ad-a8a2-a541aac8825a,USD,303.88,4,2023-08-22
459,202308220018194,50d626eb-603d-5cbf-8255-cdf5e8bfb3884cfa9613-2d1a-55e6-b83b-b80cd9439278,USD,250.0,5,2023-08-22
460,202308220951308,50d626eb-603d-5cbf-8255-cdf5e8bfb3885a45739b-9907-56f6-b84d-4158688671f0,USD,100.0,2,2023-08-22
461,202308220858325,50d626eb-603d-5cbf-8255-cdf5e8bfb38801688f1b-8cb3-5be9-b736-7e1ec9ef001b,USD,100.0,2,2023-08-22
462,202308220561248,2b44d321-f59f-52a4-9465-ca4578591adbcb2a56e2-a09a-5ac3-a374-3a51310727f3,USD,320.0,4,2023-08-22
463,202308220489881,2b44d321-f59f-52a4-9465-ca4578591adb7ac00d8f-9e8d-596b-ba00-6c98288359c7,USD,400.0,5,2023-08-22
464,202308220251734,d64ede54-323f-52ec-a192-d40b0abfcda2d64ede54-323f-52ec-a192-d40b0abfcda2,USD,800.0,5,2023-08-22
465,202308220574209,d64ede54-323f-52ec-a192-d40b0abfcda21829523e-44a9-5a31-ba8b-819b75e9c7e5,USD,800.0,5,2023-08-22
466,202308220958088,d64ede54-323f-52ec-a192-d40b0abfcda22c7be095-9d4a-5960-ab85-23dec3a61582,USD,480.0,3,2023-08-22
467,202308220853214,f4dce1aa-c821-5adf-9284-45f09be80dd4f4dce1aa-c821-5adf-9284-45f09be80dd4,USD,383.90999999999997,3,2023-08-22
468,202308220792368,533de8d8-904c-51df-bdaa-8d7bf9f2a10e4b8d4865-3e91-5cff-9e24-674778573f9b,USD,83.94,2,2023-08-22
469,202308220709050,533de8d8-904c-51df-bdaa-8d7bf9f2a10e1275a2b5-9dd3-53f6-8a19-860255c83e28,USD,167.88,4,2023-08-22
470,202308220450472,533de8d8-904c-51df-bdaa-8d7bf9f2a10e4602338b-649f-5c3a-b45b-32c5c37ba80c,USD,209.85,5,2023-08-22
471,202308220729011,a8cb5dd0-aa9e-5def-908f-e6ad4e9c8d68a8cb5dd0-aa9e-5def-908f-e6ad4e9c8d68,USD,900.0,5,2023-08-22
472,202308220916958,64cfd248-e7c1-566f-a78f-902970dd61bd64cfd248-e7c1-566f-a78f-902970dd61bd,USD,243.88,4,2023-08-22
473,202308220064237,64cfd248-e7c1-566f-a78f-902970dd61bd2a4b22c3-cdf9-54f8-979e-161a8b4f7f96,USD,60.97,1,2023-08-22
474,202308220775257,c1a51106-7b66-57ed-ac04-8204bf3718a3c1a51106-7b66-57ed-ac04-8204bf3718a3,USD,50.0,1,2023-08-22
475,202308220557222,b83af7a5-5f82-5c85-8970-c1d1c5ada42fb83af7a5-5f82-5c85-8970-c1d1c5ada42f,USD,70.0,1,2023-08-22
476,202308220206726,b83af7a5-5f82-5c85-8970-c1d1c5ada42f477902c6-0e3c-577c-82f7-cc907f163cb1,USD,350.0,5,2023-08-22
477,202308220366151,f351795c-6edd-5a17-82c5-daf0a896ac2b2cfd0c30-1c7f-5392-a145-77077635d36a,USD,159.97,1,2023-08-22
478,202308220894105,f351795c-6edd-5a17-82c5-daf0a896ac2b8397500e-5438-5a2e-a9a0-aa2db688980e,USD,479.90999999999997,3,2023-08-22
479,202308220058826,ad985c6b-99fc-54b5-b013-4e118b7b470dad985c6b-99fc-54b5-b013-4e118b7b470d,USD,272.90999999999997,3,2023-08-22
480,202308220440660,ad985c6b-99fc-54b5-b013-4e118b7b470d0b12069a-dc09-539d-8e9e-31bdb20e7e14,USD,181.94,2,2023-08-22
481,202308220634019,ad985c6b-99fc-54b5-b013-4e118b7b470d64ce3188-eeb7-5a66-a622-95efd38607f1,USD,272.90999999999997,3,2023-08-22
482,202308220861785,c38b29a6-9a3d-549e-a42a-ac27cb1fc092c38b29a6-9a3d-549e-a42a-ac27cb1fc092,USD,55.97,1,2023-08-22
483,202308220009639,c38b29a6-9a3d-549e-a42a-ac27cb1fc092edfbcba3-c8f1-5de2-986c-226c20d0027f,USD,55.97,1,2023-08-22
484,202308220366926,c38b29a6-9a3d-549e-a42a-ac27cb1fc092c7dc48f2-d616-5ec4-b405-4b0f2dd70a3d,USD,223.88,4,2023-08-22
485,202308220477749,c38b29a6-9a3d-549e-a42a-ac27cb1fc092815f0b6a-c36d-5a09-b852-969a8a01a339,USD,223.88,4,2023-08-22
486,202308220090820,c38b29a6-9a3d-549e-a42a-ac27cb1fc09281d6e2d6-05c1-5f2b-86b6-3931bc97b985,USD,111.94,2,2023-08-22
487,202308220554664,c38b29a6-9a3d-549e-a42a-ac27cb1fc092bb3ce6df-5023-5c56-9b20-bf1b7cb6d2b8,USD,55.97,1,2023-08-22
488,202308220314509,b354f282-94ef-53b0-85e6-675234d697df623a7795-943f-511c-a24e-19bb51d248d1,USD,284.85,5,2023-08-22
489,202308220686216,b354f282-94ef-53b0-85e6-675234d697dfa045225b-451a-540a-9940-28cad7976c5c,USD,170.91,3,2023-08-22
490,202308220099233,b354f282-94ef-53b0-85e6-675234d697dfa6dd2a2c-bffd-52df-bdb7-0ca0d60105d3,USD,56.97,1,2023-08-22
491,202308220900906,27a9334f-784c-501a-8076-b3e8764476f127a9334f-784c-501a-8076-b3e8764476f1,USD,160.0,1,2023-08-22
492,202308220077456,daf687cf-70be-5d94-abd9-7fee2aaa4250daf687cf-70be-5d94-abd9-7fee2aaa4250,USD,367.88,4,2023-08-22
493,202308220688576,ed421b36-c049-5d8d-acf9-be45d712ab1034e07d85-72e6-5d98-8491-136126e7a479,USD,87.97,1,2023-08-22
494,202308220746010,1d541beb-89a9-5cc3-be80-2c46b21802801d541beb-89a9-5cc3-be80-2c46b2180280,USD,520.0,4,2023-08-22
495,202308220276260,1d541beb-89a9-5cc3-be80-2c46b2180280fe688df8-13f0-50f0-b32a-012f375a16d2,USD,390.0,3,2023-08-22
496,202308220657294,1d541beb-89a9-5cc3-be80-2c46b2180280d22e97a1-94f5-52bf-bcb8-b377f8b09564,USD,390.0,3,2023-08-22
497,202308220783506,1d541beb-89a9-5cc3-be80-2c46b218028044bef59f-df57-5ae5-b30e-35e92a10c419,USD,650.0,5,2023-08-22
498,202308220717667,1d541beb-89a9-5cc3-be80-2c46b2180280269e755d-6047-5998-8406-87ba623debf7,USD,390.0,3,2023-08-22
499,202308220977247,ef384d10-6530-5d98-ab97-4c738ab7e8f3ef384d10-6530-5d98-ab97-4c738ab7e8f3,USD,420.0,2,2023-08-22
500,202308220573908,ef384d10-6530-5d98-ab97-4c738ab7e8f30580db18-3ccb-538c-b4fa-57581ea3e875,USD,840.0,4,2023-08-22
501,202308220410128,ef384d10-6530-5d98-ab97-4c738ab7e8f3a1088053-0b2d-5dd2-bbd3-7f6cdd8dbf82,USD,840.0,4,2023-08-22
502,202308220418305,ef384d10-6530-5d98-ab97-4c738ab7e8f3f803754b-02d5-5590-970a-cf783b4374f6,USD,1050.0,5,2023-08-22
503,202308220194572,ef384d10-6530-5d98-ab97-4c738ab7e8f38468cad5-01e6-518b-be0c-75a0cf577397,USD,420.0,2,2023-08-22
504,202308220277392,ef384d10-6530-5d98-ab97-4c738ab7e8f34359a985-ea78-5921-9211-fe42272aee7a,USD,420.0,2,2023-08-22
505,202308220833415,9bac8387-8fa8-542c-bfd7-9ed04d3e733b9bac8387-8fa8-542c-bfd7-9ed04d3e733b,USD,399.88,4,2023-08-22
506,202308220468735,9bac8387-8fa8-542c-bfd7-9ed04d3e733b9b175879-0185-5efa-964e-cd88f1cd84d8,USD,299.90999999999997,3,2023-08-22
507,202308220349706,112e9add-8262-538d-9775-efd474ffa64f112e9add-8262-538d-9775-efd474ffa64f,USD,800.0,5,2023-08-22
508,202308220890742,72dc24c4-39e4-56c3-8acf-8b76b536bc0d8695a897-9c10-5880-bd82-c7906c9fa858,USD,40.0,1,2023-08-22
509,202308220261609,22c1484a-8743-5f42-b880-93c9a17a7c9c22c1484a-8743-5f42-b880-93c9a17a7c9c,USD,150.0,3,2023-08-22
510,202308220320485,22c1484a-8743-5f42-b880-93c9a17a7c9cfbf9032c-bd37-5807-8d27-624460c7f449,USD,250.0,5,2023-08-22
511,202308220463704,dff91667-8c6c-5081-837c-f59a43c237eedff91667-8c6c-5081-837c-f59a43c237ee,USD,100.0,1,2023-08-22
512,202308220861322,dff91667-8c6c-5081-837c-f59a43c237eebed53948-eca1-5b15-af74-8d69ee33c78d,USD,400.0,4,2023-08-22
513,202308220898413,dff91667-8c6c-5081-837c-f59a43c237eedc917463-b65e-5bb7-8130-ad9815b316d2,USD,400.0,4,2023-08-22
514,202308220082714,2277b45a-0a9c-5387-9060-b127806d4ff675b8d64b-a9d6-530a-bbc0-0b1bcfcc9271,USD,38.97,1,2023-08-22
515,202308220816790,b7c4bb44-fb78-5dbb-b995-c92842946dabb7c4bb44-fb78-5dbb-b995-c92842946dab,USD,380.0,2,2023-08-22
516,202308220704446,b7c4bb44-fb78-5dbb-b995-c92842946dab9b320745-8b72-5054-8595-449040c5fa72,USD,380.0,2,2023-08-22
517,202308220707268,b7c4bb44-fb78-5dbb-b995-c92842946daba5046c27-57f6-5326-9864-20692d3b6222,USD,950.0,5,2023-08-22
518,202308220460343,b7c4bb44-fb78-5dbb-b995-c92842946dabd6ffdd49-9a9b-59a6-b008-9829a01081ad,USD,570.0,3,2023-08-22
519,202308220932853,613a0357-3ecc-5822-970f-ce38c4463679613a0357-3ecc-5822-970f-ce38c4463679,USD,380.0,2,2023-08-22
520,202308220494425,613a0357-3ecc-5822-970f-ce38c4463679e525d26a-560c-5719-bdd0-8ad3cfeeea1e,USD,950.0,5,2023-08-22
521,202308220513006,4c2cde78-ceac-5082-8171-eab6b78ea7284c2cde78-ceac-5082-8171-eab6b78ea728,USD,360.0,4,2023-08-22
522,202308220349593,59df5535-7b70-54c1-969a-f44e8e3e0d6159df5535-7b70-54c1-969a-f44e8e3e0d61,USD,650.0,5,2023-08-22
523,202308220136579,59df5535-7b70-54c1-969a-f44e8e3e0d610e068823-ac1c-52e8-9455-578ce2e1ac15,USD,130.0,1,2023-08-22
524,202308220595703,59df5535-7b70-54c1-969a-f44e8e3e0d61e18c31b9-da36-598a-96c4-9832fd5b0bf1,USD,260.0,2,2023-08-22
525,202308220814853,59df5535-7b70-54c1-969a-f44e8e3e0d6142466a4e-bde1-584d-bed7-7202b1ee75e3,USD,520.0,4,2023-08-22
526,202308220874653,dbe35a2e-5b03-519d-a5c7-cbe801aa394fdbe35a2e-5b03-519d-a5c7-cbe801aa394f,USD,229.85,5,2023-08-22
527,202308220410623,dbe35a2e-5b03-519d-a5c7-cbe801aa394fa0d4f0f0-44ce-570c-8feb-6dacc5e6c556,USD,229.85,5,2023-08-22
528,202308220366879,dbe35a2e-5b03-519d-a5c7-cbe801aa394f5afb60bb-8621-55bb-83fb-c17095045efc,USD,91.94,2,2023-08-22
529,202308220457296,dbe35a2e-5b03-519d-a5c7-cbe801aa394fd461dc5c-ea4d-543c-a2b8-9a1deb68165e,USD,45.97,1,2023-08-22
530,202308220335139,a3762d27-3769-5768-8244-c4e7350023411c146337-946b-5ff0-ae09-20ff7aa172c0,USD,150.0,1,2023-08-22
531,202308220508740,78f8f47f-b9b6-50d0-ac1f-0d777731ce9678f8f47f-b9b6-50d0-ac1f-0d777731ce96,USD,280.0,2,2023-08-22
532,202308220958418,423ef101-f719-5afc-b0a0-65b687d858c662053400-a8d1-5c00-a495-5eddb3d43109,USD,104.97,1,2023-08-22
533,202308220633088,423ef101-f719-5afc-b0a0-65b687d858c60d697bec-528b-5f10-a782-e3b43fd6d9af,USD,524.85,5,2023-08-22
534,202308220664729,2d74d4a6-a42b-5df3-860e-d462d12a5a102d74d4a6-a42b-5df3-860e-d462d12a5a10,USD,143.97,1,2023-08-22
535,202308220345550,0d73f38f-1af7-58f5-acbb-d22fdb3954fa0d73f38f-1af7-58f5-acbb-d22fdb3954fa,USD,900.0,5,2023-08-22
536,202308220390405,55dc766f-4241-560b-87b1-359169d0aa9c55dc766f-4241-560b-87b1-359169d0aa9c,USD,60.0,1,2023-08-22
537,202308220250945,1f33edd3-5815-5935-9d8f-5e62c3e2725d1f33edd3-5815-5935-9d8f-5e62c3e2725d,USD,39.97,1,2023-08-22
538,202308220284122,1f33edd3-5815-5935-9d8f-5e62c3e2725d7e8fe90d-6d87-5511-87ae-d10c459e428c,USD,79.94,2,2023-08-22
539,202308220624904,35050e96-e017-5ad3-9dd3-f458aae0050c35050e96-e017-5ad3-9dd3-f458aae0050c,USD,90.0,2,2023-08-22
540,202308220443969,35050e96-e017-5ad3-9dd3-f458aae0050c73a00966-d6ca-51d5-883e-2285785aa70b,USD,45.0,1,2023-08-22
541,202308220337359,35050e96-e017-5ad3-9dd3-f458aae0050c13e369d0-e6db-5c8c-ad41-98ca9ccdf25f,USD,90.0,2,2023-08-22
542,202308220171247,bb321215-2458-563b-8b33-c56a2494573bbb321215-2458-563b-8b33-c56a2494573b,USD,400.0,5,2023-08-22
543,202308220064565,74655da3-0213-521c-8146-fb2141222efa74655da3-0213-521c-8146-fb2141222efa,USD,234.85,5,2023-08-22
544,202308220399675,74655da3-0213-521c-8146-fb2141222efadf8ffc26-f420-593e-b151-2bae97ec580f,USD,234.85,5,2023-08-22
545,202308220563829,74655da3-0213-521c-8146-fb2141222efa6393cec1-3793-57ea-b14f-7e67853dd050,USD,140.91,3,2023-08-22
546,202308220283720,dbb3d64f-3783-510c-8139-2ad6cb21a362c0d47324-a513-531d-907d-d68eabe573e7,USD,70.0,1,2023-08-22
547,202308220228513,fbe86fb0-9ab5-5cdc-b74c-ec95d04454e0fbe86fb0-9ab5-5cdc-b74c-ec95d04454e0,USD,101.94,2,2023-08-22
548,202308220049425,91a56787-a2d3-58a6-a6b6-c5572d67ea1091a56787-a2d3-58a6-a6b6-c5572d67ea10,USD,120.0,1,2023-08-22
549,202308220895753,78da6119-dac2-5517-b953-2e33c8a2d9df78da6119-dac2-5517-b953-2e33c8a2d9df,USD,700.0,5,2023-08-22
550,202308220524395,ba1f1190-a058-5d90-b2f1-df95b248f6d6ba1f1190-a058-5d90-b2f1-df95b248f6d6,USD,520.0,4,2023-08-22
551,202308220514376,c4ae66ba-1b41-5234-be9c-104048517e19c4ae66ba-1b41-5234-be9c-104048517e19,USD,339.88,4,2023-08-22
552,202308220037666,a4141819-8387-555c-a014-c5ce3b19eeb5892969f6-da3d-5438-a723-23d9be436122,USD,110.0,1,2023-08-22
553,202308220749836,71c493e2-f583-5c6f-a213-5d144bc04c5a71c493e2-f583-5c6f-a213-5d144bc04c5a,USD,32.97,1,2023-08-22
554,202308220406361,da728c7b-352f-5092-b27f-4b42383487c0da728c7b-352f-5092-b27f-4b42383487c0,USD,50.0,1,2023-08-22
555,202308220709680,58420b2d-6110-5ec4-93ff-169c1f619df058420b2d-6110-5ec4-93ff-169c1f619df0,USD,250.0,5,2023-08-22
556,202308220088421,3b40e790-3f5a-50f2-adfb-b31692f778a53b40e790-3f5a-50f2-adfb-b31692f778a5,USD,109.97,1,2023-08-22
557,202308220898927,2eeba1a1-b05a-58d6-bf3e-a994fd01b2972eeba1a1-b05a-58d6-bf3e-a994fd01b297,USD,900.0,5,2023-08-22
558,202308220883460,2eeba1a1-b05a-58d6-bf3e-a994fd01b2974f3715d4-0fcf-5735-adc7-0bc53682135d,USD,900.0,5,2023-08-22
559,202308220857324,71d45fd2-7081-5729-8505-5278fab665b971d45fd2-7081-5729-8505-5278fab665b9,USD,600.0,4,2023-08-22
560,202308220146111,10bc5167-619b-57cb-8498-307140b6d56710bc5167-619b-57cb-8498-307140b6d567,USD,146.91,3,2023-08-22
561,202308220562882,3263a92e-80ca-5623-b529-44f7906acf6e3263a92e-80ca-5623-b529-44f7906acf6e,USD,549.85,5,2023-08-22
562,202308220201620,ff4d6a5a-3675-5c4d-ad0b-f05d8318f148ff4d6a5a-3675-5c4d-ad0b-f05d8318f148,USD,140.0,2,2023-08-22
563,202308220959286,0faf9d3f-3eee-584e-b31b-c628eb800d580faf9d3f-3eee-584e-b31b-c628eb800d58,USD,97.94,2,2023-08-22
564,202308220385409,5cfa2ad5-24a0-5647-aee3-63e467cc3a005cfa2ad5-24a0-5647-aee3-63e467cc3a00,USD,65.0,1,2023-08-22
565,202308220493474,67c69e69-2ce1-533c-a814-7047a95dc37667c69e69-2ce1-533c-a814-7047a95dc376,USD,550.0,5,2023-08-22
566,202308220021758,3d7845bc-b337-532b-99e1-6d8424863e2dd7bcf172-4b95-50b7-99ed-072960837eb9,USD,960.0,4,2023-08-22
567,202308220253704,3d7845bc-b337-532b-99e1-6d8424863e2d87956f5e-4b1a-57b4-996a-b7e4a2c66663,USD,960.0,4,2023-08-22
568,202308220650972,9c69ede6-c92c-5b83-b2ac-9b4869a36501622407e5-e5e7-582e-9a49-9276acd02e97,USD,500.0,5,2023-08-22
569,202308220612694,9c69ede6-c92c-5b83-b2ac-9b4869a3650115f6e8af-2f4f-5b05-b311-7d16990d90b9,USD,400.0,4,2023-08-22
570,202308220327310,9c69ede6-c92c-5b83-b2ac-9b4869a365012576d759-4030-594b-9a82-e815b80c23b8,USD,200.0,2,2023-08-22
571,202308220002627,5419dec2-10c6-53ea-9141-26e607e68164acafd216-6a3e-590e-b105-0359ad159ab4,USD,140.0,1,2023-08-22
572,202308220010534,99c8c7d8-feaf-51d1-9c3b-4785d76cfaef53063a0e-64d1-5a64-ac0b-33ff300f2aee,USD,360.0,2,2023-08-22
573,202308220213289,99083144-40ed-5123-b2f6-3b39b0e9f5b8ddab85f8-7e83-5aa9-a451-90a322020f3a,USD,240.0,2,2023-08-22
574,202308220090353,99083144-40ed-5123-b2f6-3b39b0e9f5b8254b0859-1a38-5e86-9894-eb24de7942a0,USD,600.0,5,2023-08-22
575,202308220599921,a5095f1b-a3a7-5ba6-919b-c81deba2ea7ca5095f1b-a3a7-5ba6-919b-c81deba2ea7c,USD,425.0,5,2023-08-22
576,202308220490341,a5095f1b-a3a7-5ba6-919b-c81deba2ea7c754e2337-9845-5d9a-8d18-caa3c9c7c2d0,USD,85.0,1,2023-08-22
577,202308220022463,a5095f1b-a3a7-5ba6-919b-c81deba2ea7cdf9fd56a-8e74-5f2b-94a1-6968f8a92b34,USD,425.0,5,2023-08-22
578,202308220940488,9e10184d-d4fe-52a3-a200-44cd48a284659e10184d-d4fe-52a3-a200-44cd48a28465,USD,510.0,3,2023-08-22
579,202308220265435,40ad496e-8fa7-569d-9b0f-8b88b9892f1140ad496e-8fa7-569d-9b0f-8b88b9892f11,USD,330.0,3,2023-08-22
580,202308220643825,6afb1900-5fdd-5c34-a99b-788e2f9f65d16afb1900-5fdd-5c34-a99b-788e2f9f65d1,USD,130.0,2,2023-08-22
581,202308220056708,6afb1900-5fdd-5c34-a99b-788e2f9f65d178c0c3d5-439e-5009-ae86-f8d2f0e85f16,USD,260.0,4,2023-08-22
582,202308220818376,6afb1900-5fdd-5c34-a99b-788e2f9f65d14f63237b-a66a-5b5d-ba11-e0eb0017553e,USD,195.0,3,2023-08-22
583,202308220232819,3e7fd0bb-756b-56d2-9c49-31564b59637ae05a9554-0d45-534c-be4c-e0281f9e01f4,USD,480.0,3,2023-08-22
584,202308220947553,24a54f24-0606-5627-a999-7029715a335e24a54f24-0606-5627-a999-7029715a335e,USD,160.0,1,2023-08-22
585,202308220060342,24a54f24-0606-5627-a999-7029715a335e43a8e477-4a18-52b1-8b96-371390398533,USD,320.0,2,2023-08-22
586,202308220286156,422b204b-7512-5699-bd21-d1e2d1f578e2422b204b-7512-5699-bd21-d1e2d1f578e2,USD,450.0,3,2023-08-22
587,202308220476963,d4dab8ae-97bb-5c1e-909f-d950d3482e47d4dab8ae-97bb-5c1e-909f-d950d3482e47,USD,900.0,5,2023-08-22
588,202308220478099,e0301497-14a3-56b7-a1b7-af91414bec98e0301497-14a3-56b7-a1b7-af91414bec98,USD,240.0,2,2023-08-22
589,202308220125870,5e3722bc-7f62-57a5-95ad-e81f9ea3a9a3a0369cfa-db18-5547-a961-10825ed6f401,USD,550.0,5,2023-08-22
590,202308220880195,64a47573-2529-52a0-8deb-7f314f06e67e64a47573-2529-52a0-8deb-7f314f06e67e,USD,520.0,4,2023-08-22
591,202308220178898,64a47573-2529-52a0-8deb-7f314f06e67e38e637d1-4b02-5a9a-acf4-457966b22ecc,USD,130.0,1,2023-08-22
592,202308220065825,64a47573-2529-52a0-8deb-7f314f06e67e54c0e819-f314-52a7-9409-2d5a403d4b4a,USD,650.0,5,2023-08-22
593,202308220489211,86cb7108-ecc9-561d-8919-7f59a757e3fc86cb7108-ecc9-561d-8919-7f59a757e3fc,USD,200.0,1,2023-08-22
594,202308220284326,c6619666-a66c-56b6-b27b-ea9a72c3b10c6518600b-6da8-5ce7-ad32-c85e71b3950c,USD,240.0,2,2023-08-22
595,202308220794290,469b7fc0-a820-5956-8a81-ce3b72409cff45181402-cdc7-5bad-9246-cc272f2beef4,USD,170.91,3,2023-08-22
596,202308220511829,469b7fc0-a820-5956-8a81-ce3b72409cffc3698735-a1a3-5a73-b37f-04c1ae19a0cf,USD,284.85,5,2023-08-22
597,202308220538167,469b7fc0-a820-5956-8a81-ce3b72409cffd89be744-9186-5025-8dad-81f0c191fc86,USD,56.97,1,2023-08-22
598,202308220890463,469b7fc0-a820-5956-8a81-ce3b72409cff65ed7e42-0d7a-5409-b55f-b99106084f96,USD,284.85,5,2023-08-22
599,202308220433563,469b7fc0-a820-5956-8a81-ce3b72409cffeb8fc903-bbd4-53e7-a569-a8ae470e2564,USD,170.91,3,2023-08-22
600,202308220513911,db6c3363-c170-5e6f-af98-ecde8549e1d1e02f9ed3-46a3-5df3-9c13-13a83a61481d,USD,97.97,1,2023-08-22
601,202308220405834,db6c3363-c170-5e6f-af98-ecde8549e1d139ec31c5-4b6f-51b8-aa96-2e263e59dc14,USD,391.88,4,2023-08-22
602,202308220915043,db6c3363-c170-5e6f-af98-ecde8549e1d15574b054-16f3-5a55-8562-caa977e50ffc,USD,293.90999999999997,3,2023-08-22
603,202308220824389,db6c3363-c170-5e6f-af98-ecde8549e1d18d8c78d4-bd61-548f-b6f5-aef6f159c0b2,USD,195.94,2,2023-08-22
604,202308220981768,0e9ecac2-281b-510c-b098-dc5cf5ba997b462f69cb-66c4-5ef8-b50c-3d4724d087ca,USD,339.88,4,2023-08-22
605,202308220014952,0e9ecac2-281b-510c-b098-dc5cf5ba997bd1020795-95a8-5f73-9ec4-f632ca84e55c,USD,424.85,5,2023-08-22
606,202308220801953,35c82d0a-aae9-5bd3-9f92-811fc9f1822735c82d0a-aae9-5bd3-9f92-811fc9f18227,USD,284.85,5,2023-08-22
607,202308220538076,35c82d0a-aae9-5bd3-9f92-811fc9f18227ec3c39df-06ea-5cf0-aa45-f776888ab794,USD,227.88,4,2023-08-22
608,202308220922812,997b0dbf-ac2f-57d6-a130-534afabe3458997b0dbf-ac2f-57d6-a130-534afabe3458,USD,284.85,5,2023-08-22
609,202308220537228,997b0dbf-ac2f-57d6-a130-534afabe3458a3e6363b-2d1b-5c13-b18d-4c428fbf6aac,USD,113.94,2,2023-08-22
610,202308220714503,8c1d3b0b-de36-524c-bce6-8773b164dea08c1d3b0b-de36-524c-bce6-8773b164dea0,USD,409.85,5,2023-08-22
611,202308220877718,8c1d3b0b-de36-524c-bce6-8773b164dea0ff977316-b6e4-5394-9ac4-205097edb09a,USD,409.85,5,2023-08-22
612,202308220923417,b677655e-be0e-51f7-896e-9f4f6e8dcecbb677655e-be0e-51f7-896e-9f4f6e8dcecb,USD,450.0,3,2023-08-22
613,202308220016922,f803062c-b619-5a7e-addb-756ad0ae59e9f803062c-b619-5a7e-addb-756ad0ae59e9,USD,130.0,2,2023-08-22
614,202308220153088,f803062c-b619-5a7e-addb-756ad0ae59e9959ed053-13aa-5fa2-859f-336e06981956,USD,325.0,5,2023-08-22
615,202308220534624,5cba7598-6d42-5009-bef3-205605fba8bac48d3a2d-c4e1-5adc-9e81-7eed5963739d,USD,375.0,5,2023-08-22
616,202308220101486,5cba7598-6d42-5009-bef3-205605fba8ba45ca282c-cdc0-593b-87f3-118897c36239,USD,375.0,5,2023-08-22
617,202308220247686,5cba7598-6d42-5009-bef3-205605fba8ba72185efa-8fdd-5e58-94a0-4b5434980db5,USD,75.0,1,2023-08-22
618,202308220413803,8a3e45fe-d339-53b0-8d09-f17304a41c66a6e0c353-50a0-555f-bcb4-884e172678b4,USD,650.0,5,2023-08-22
619,202308220692836,15497587-71cd-50cf-8eba-bbbf79b301f83fda1efe-936a-5b1c-9303-71b882f595d7,USD,480.0,4,2023-08-22
620,202308220959972,e2b7bd6a-58b3-5929-846d-e8a53a9865ac88a8da6f-8272-5139-9ce5-838351144c88,USD,225.0,3,2023-08-22
621,202308220206536,e2b7bd6a-58b3-5929-846d-e8a53a9865ac0d1b071a-bc5d-58a2-92b3-485ecf17400d,USD,75.0,1,2023-08-22
622,202308220171276,e2b7bd6a-58b3-5929-846d-e8a53a9865ac46338d5f-4ca8-52e7-8a78-c76cc2f84466,USD,375.0,5,2023-08-22
623,202308220870723,4b72f6c9-5728-5c73-b52b-8d63f3f1993c4b72f6c9-5728-5c73-b52b-8d63f3f1993c,USD,120.0,1,2023-08-22
624,202308220712063,60daf6dd-4778-55d3-b6aa-58f1cb986bb360daf6dd-4778-55d3-b6aa-58f1cb986bb3,USD,600.0,4,2023-08-22
625,202308220696508,60daf6dd-4778-55d3-b6aa-58f1cb986bb3cf3d36fb-4bee-5f49-b557-ed147f6575ac,USD,750.0,5,2023-08-22
626,202308220667882,04cfff0a-dcee-5881-882d-337a5736c6deec305475-0cd4-5cda-9781-d655ea2902c8,USD,240.0,2,2023-08-22
627,202308220619489,04cfff0a-dcee-5881-882d-337a5736c6de3ec3e2da-794b-5441-841e-fdc79c386a96,USD,120.0,1,2023-08-22
628,202308220159927,04cfff0a-dcee-5881-882d-337a5736c6deda541db5-96e5-5b26-bd02-f4cb3e5dac3d,USD,120.0,1,2023-08-22
629,202308220056238,04cfff0a-dcee-5881-882d-337a5736c6deab5acdcc-64bd-5588-93ea-e5a2328c96e3,USD,600.0,5,2023-08-22
630,202308220438628,04cfff0a-dcee-5881-882d-337a5736c6de503c8ca2-dcd7-5713-aab8-f178693cde38,USD,480.0,4,2023-08-22
631,202308220057213,04cfff0a-dcee-5881-882d-337a5736c6de53944fdb-5ac7-5f91-9001-dee4fc83ddf4,USD,480.0,4,2023-08-22
